"EC_NO","COFACTOR_ID","SOURCE"
"4.3.1.16",7,cofactor_db_2010
"4.3.1.17",7,cofactor_db_2010
"4.3.1.18",7,cofactor_db_2010
"4.3.1.19",7,cofactor_db_2010
"4.3.1.2",11,cofactor_db_2010
"4.3.1.20",7,cofactor_db_2010
"4.3.1.22",4,cofactor_db_2010
"4.3.1.23",17,cofactor_db_2010
"4.3.1.24",17,cofactor_db_2010
"4.3.1.25",17,cofactor_db_2010
"4.3.1.26",22,cofactor_db_2010
"4.3.1.27",7,brenda
"4.3.1.28",4,brenda
"4.3.1.29",7,brenda
"4.3.1.3",11,brenda
"4.3.1.30",18,brenda
"4.3.1.7",11,cofactor_db_2010
"4.3.1.9",7,cofactor_db_2010
"4.3.3.7",2,brenda
"4.3.3.7",3,brenda
"4.3.99.3",18,brenda
"4.4.1.1",7,cofactor_db_2010
"4.4.1.10",7,cofactor_db_2010
"4.4.1.11",7,cofactor_db_2010
"4.4.1.13",7,cofactor_db_2010
"4.4.1.14",7,cofactor_db_2010
"4.4.1.14",18,cofactor_db_2010
"4.4.1.15",7,brenda
"4.4.1.16",7,cofactor_db_2010
"4.4.1.17",4,brenda
"4.4.1.2",7,cofactor_db_2010
"4.4.1.20",8,cofactor_db_2010
"4.4.1.22",8,cofactor_db_2010
"4.4.1.25",7,cofactor_db_2010
"4.4.1.28",7,brenda
"4.4.1.35",7,brenda
"4.4.1.36",7,brenda
"4.4.1.4",7,cofactor_db_2010
"4.4.1.5",8,cofactor_db_2010
"4.4.1.6",7,cofactor_db_2010
"4.4.1.8",7,cofactor_db_2010
"4.4.1.9",7,cofactor_db_2010
"4.5.1.1",8,brenda
"4.5.1.2",7,cofactor_db_2010
"4.5.1.3",8,cofactor_db_2010
"4.5.1.5",7,cofactor_db_2010
"4.6.1.15",2,cofactor_db_2010
"4.6.1.2",22,brenda
"4.7.1.1",18,brenda
"4.99.1.1",22,brenda
"4.99.1.2",2,brenda
"4.99.1.3",22,brenda
"4.99.1.5",22,cofactor_db_2010
"4.99.1.6",7,brenda
"4.99.1.6",22,brenda
"4.99.1.7",3,brenda
"4.99.1.7",22,brenda
"4.99.1.7",22,cofactor_db_2010
"5.1.1.1",2,brenda
"5.1.1.1",7,brenda
"5.1.1.1",7,cofactor_db_2010
"5.1.1.10",7,cofactor_db_2010
"5.1.1.11",5,brenda
"5.1.1.12",7,brenda
"5.1.1.13",7,brenda
"5.1.1.15",7,cofactor_db_2010
"5.1.1.17",7,cofactor_db_2010
"5.1.1.18",7,cofactor_db_2010
"5.1.1.2",7,cofactor_db_2010
"5.1.1.21",7,brenda
"5.1.1.24",7,brenda
"5.1.1.3",7,cofactor_db_2010
"5.1.1.5",7,brenda
"5.1.1.6",7,brenda
"5.1.1.9",7,cofactor_db_2010
"5.1.2.3",4,brenda
"5.1.3.10",4,cofactor_db_2010
"5.1.3.12",4,cofactor_db_2010
"5.1.3.13",4,brenda
"5.1.3.16",4,brenda
"5.1.3.18",4,brenda
"5.1.3.2",4,cofactor_db_2010
"5.1.3.20",4,cofactor_db_2010
"5.1.3.5",4,brenda
"5.1.3.6",4,brenda
"5.1.3.7",4,cofactor_db_2010
"5.2.1.12",22,brenda
"5.2.1.13",2,brenda
"5.2.1.13",3,brenda
"5.2.1.4",8,brenda
"5.2.1.6",4,cofactor_db_2010
"5.3.1.12",2,brenda
"5.3.1.12",4,brenda
"5.3.3.1",4,brenda
"5.3.3.13",2,brenda
"5.3.3.2",2,cofactor_db_2010
"5.3.3.2",3,brenda
"5.3.3.2",4,brenda
"5.3.3.3",2,brenda
"5.3.3.B2",2,brenda
"5.3.4.1",8,brenda
"5.3.4.1",14,brenda
"5.3.99.2",8,cofactor_db_2010
"5.3.99.3",8,brenda
"5.3.99.3",8,cofactor_db_2010
"5.3.99.3",22,brenda
"5.3.99.4",22,cofactor_db_2010
"5.3.99.5",22,cofactor_db_2010
"5.3.99.6",22,brenda
"5.3.99.8",2,brenda
"5.4.3.2",7,brenda
"5.4.3.2",7,cofactor_db_2010
"5.4.3.2",18,brenda
"5.4.3.3",2,brenda
"5.4.3.3",7,brenda
"5.4.3.3",11,brenda
"5.4.3.3",11,cofactor_db_2010
"5.4.3.4",7,brenda
"5.4.3.4",11,cofactor_db_2010
"5.4.3.5",7,brenda
"5.4.3.5",7,cofactor_db_2010
"5.4.3.5",11,cofactor_db_2010
"5.4.3.6",17,cofactor_db_2010
"5.4.3.7",11,cofactor_db_2010
"5.4.3.8",7,cofactor_db_2010
"5.4.3.9",7,brenda
"5.4.4.5",22,brenda
"5.4.4.6",22,brenda
"5.4.99.1",11,cofactor_db_2010
"5.4.99.13",6,brenda
"5.4.99.13",11,brenda
"5.4.99.13",20,brenda
"5.4.99.2",11,cofactor_db_2010
"5.4.99.3",12,cofactor_db_2010
"5.4.99.4",11,cofactor_db_2010
"5.4.99.5",4,brenda
"5.4.99.58",18,brenda
"5.4.99.63",11,brenda
"5.4.99.64",11,brenda
"5.4.99.9",2,brenda
"5.4.99.9",3,cofactor_db_2010
"5.4.99.9",4,brenda
"5.5.1.18",2,brenda
"5.5.1.18",3,brenda
"5.5.1.19",2,brenda
"5.5.1.20",2,brenda
"5.5.1.3",4,cofactor_db_2010
"5.5.1.34",4,brenda
"5.5.1.35",4,brenda
"5.5.1.4",4,cofactor_db_2010
"5.99.1.4",8,brenda
"6.2.1.1",6,cofactor_db_2010
"6.2.1.10",5,brenda
"6.2.1.10",6,cofactor_db_2010
"6.2.1.11",6,cofactor_db_2010
"6.2.1.12",6,cofactor_db_2010
"6.2.1.13",4,brenda
"6.2.1.13",6,cofactor_db_2010
"6.2.1.14",6,cofactor_db_2010
"6.2.1.15",6,cofactor_db_2010
"6.2.1.16",6,cofactor_db_2010
"6.2.1.17",6,cofactor_db_2010
"6.2.1.18",6,cofactor_db_2010
"6.2.1.2",6,cofactor_db_2010
"6.2.1.23",6,cofactor_db_2010
"6.2.1.24",6,cofactor_db_2010
"6.2.1.25",6,cofactor_db_2010
"6.2.1.26",6,cofactor_db_2010
"6.2.1.27",6,cofactor_db_2010
"6.2.1.28",6,cofactor_db_2010
"6.2.1.3",6,cofactor_db_2010
"6.2.1.30",6,cofactor_db_2010
"6.2.1.31",6,cofactor_db_2010
"6.2.1.32",6,cofactor_db_2010
"6.2.1.33",6,cofactor_db_2010
"6.2.1.34",6,cofactor_db_2010
"6.2.1.4",6,cofactor_db_2010
"6.2.1.5",6,cofactor_db_2010
"6.2.1.6",6,cofactor_db_2010
"6.2.1.7",6,cofactor_db_2010
"6.2.1.8",6,cofactor_db_2010
"6.2.1.9",6,cofactor_db_2010
"6.3.2.11",4,brenda
"6.3.2.3",8,cofactor_db_2010
"6.3.2.5",3,brenda
"6.3.4.15",9,brenda
"6.3.4.6",9,cofactor_db_2010
"6.4.1.1",9,cofactor_db_2010
"6.4.1.2",9,cofactor_db_2010
"6.4.1.3",9,cofactor_db_2010
"6.4.1.4",9,cofactor_db_2010
"6.4.1.5",9,cofactor_db_2010
"6.4.1.7",9,cofactor_db_2010
"6.5.1.1",4,brenda
"6.5.1.2",4,brenda
"6.6.1.2",22,brenda
"7.1.1.1",2,brenda
"7.1.1.1",4,brenda
"7.1.1.2",2,brenda
"7.1.1.2",3,brenda
"7.1.1.2",4,brenda
"7.1.1.2",14,brenda
"7.1.1.3",14,brenda
"7.1.1.3",22,brenda
"7.1.1.4",22,brenda
"7.1.1.5",22,brenda
"7.1.1.6",22,brenda
"7.1.1.7",22,brenda
"7.1.1.8",14,brenda
"7.1.1.8",22,brenda
"7.1.1.9",22,brenda
"7.2.1.1",2,brenda
"7.2.1.1",3,brenda
"7.2.1.1",4,brenda
"7.2.1.1",14,brenda
"7.2.1.2",2,brenda
"7.2.1.2",3,brenda
"7.2.1.2",4,brenda
"7.2.1.2",22,brenda
"7.2.1.3",12,brenda
"7.2.1.3",22,brenda
"7.2.4.2",9,brenda
"7.2.4.3",9,brenda
"7.2.4.4",9,brenda
"7.2.4.5",2,brenda
"7.2.4.5",9,brenda
"1.14.19.20",4,brenda
"1.14.19.20",22,brenda
"1.14.19.21",4,brenda
"1.14.19.22",4,brenda
"1.14.19.22",22,brenda
"1.14.19.24",22,brenda
"1.14.19.25",22,brenda
"1.14.19.26",22,brenda
"1.14.19.29",22,brenda
"1.14.19.3",4,brenda
"1.14.19.3",6,brenda
"1.14.19.3",20,brenda
"1.14.19.3",22,brenda
"1.14.19.30",4,brenda
"1.14.19.30",11,brenda
"1.14.19.30",22,brenda
"1.14.19.31",22,brenda
"1.14.19.33",22,brenda
"1.14.19.34",22,brenda
"1.14.19.38",22,brenda
"1.14.19.4",22,brenda
"1.14.19.44",22,brenda
"1.14.19.47",22,brenda
"1.14.19.49",2,brenda
"1.14.19.5",4,brenda
"1.14.19.5",22,brenda
"1.14.19.51",22,brenda
"1.14.19.53",22,brenda
"1.14.19.54",22,brenda
"1.14.19.55",2,brenda
"1.14.19.56",2,brenda
"1.14.19.57",2,brenda
"1.14.19.58",2,brenda
"1.14.19.59",2,brenda
"1.14.19.6",22,brenda
"1.14.19.62",22,brenda
"1.14.19.64",2,brenda
"1.14.19.64",3,brenda
"1.14.19.64",22,brenda
"1.14.19.65",2,brenda
"1.14.19.65",3,brenda
"1.14.19.65",22,brenda
"1.14.19.66",22,brenda
"1.14.19.67",22,brenda
"1.14.19.68",22,brenda
"1.14.19.69",22,brenda
"1.14.19.7",2,brenda
"1.14.19.7",3,brenda
"1.14.19.7",4,brenda
"1.14.19.70",22,brenda
"1.14.19.71",22,brenda
"1.14.19.72",22,brenda
"1.14.19.74",22,brenda
"1.14.19.76",22,brenda
"1.14.19.8",22,brenda
"1.14.19.9",2,brenda
"1.14.19.9",4,brenda
"1.14.19.B7",2,brenda
"1.14.20.13",12,brenda
"1.14.20.5",12,brenda
"1.14.20.6",12,brenda
"1.14.21.1",2,brenda
"1.14.21.1",3,brenda
"1.14.21.1",4,cofactor_db_2010
"1.14.21.1",22,cofactor_db_2010
"1.14.21.10",22,brenda
"1.14.21.11",22,brenda
"1.14.21.2",2,brenda
"1.14.21.2",3,brenda
"1.14.21.2",4,cofactor_db_2010
"1.14.21.2",22,cofactor_db_2010
"1.14.21.3",4,cofactor_db_2010
"1.14.21.3",22,cofactor_db_2010
"1.14.21.4",4,cofactor_db_2010
"1.14.21.4",22,cofactor_db_2010
"1.14.21.5",4,cofactor_db_2010
"1.14.21.5",22,cofactor_db_2010
"1.14.21.6",2,cofactor_db_2010
"1.14.21.6",4,cofactor_db_2010
"1.14.21.7",4,cofactor_db_2010
"1.14.21.7",22,brenda
"1.14.21.9",22,brenda
"1.14.99.1",22,cofactor_db_2010
"1.14.99.10",22,cofactor_db_2010
"1.14.99.14",4,brenda
"1.14.99.14",22,brenda
"1.14.99.15",3,brenda
"1.14.99.15",4,brenda
"1.14.99.15",22,brenda
"1.14.99.19",4,brenda
"1.14.99.19",22,brenda
"1.14.99.2",4,brenda
"1.14.99.20",4,brenda
"1.14.99.21",2,cofactor_db_2010
"1.14.99.21",3,brenda
"1.14.99.21",4,brenda
"1.14.99.21",12,brenda
"1.14.99.22",4,brenda
"1.14.99.22",22,brenda
"1.14.99.22",22,cofactor_db_2010
"1.14.99.24",2,brenda
"1.14.99.24",2,cofactor_db_2010
"1.14.99.24",3,cofactor_db_2010
"1.14.99.24",4,brenda
"1.14.99.24",22,brenda
"1.14.99.26",4,brenda
"1.14.99.28",22,cofactor_db_2010
"1.14.99.29",4,brenda
"1.14.99.3",4,cofactor_db_2010
"1.14.99.31",4,cofactor_db_2010
"1.14.99.32",4,cofactor_db_2010
"1.14.99.34",2,cofactor_db_2010
"1.14.99.34",4,cofactor_db_2010
"1.14.99.37",22,cofactor_db_2010
"1.14.99.39",22,brenda
"1.14.99.4",22,brenda
"1.14.99.40",4,cofactor_db_2010
"1.14.99.45",22,brenda
"1.14.99.46",2,brenda
"1.14.99.46",3,brenda
"1.14.99.49",22,brenda
"1.14.99.57",22,brenda
"1.14.99.58",22,brenda
"1.14.99.61",22,brenda
"1.14.99.62",22,brenda
"1.14.99.63",22,brenda
"1.14.99.66",2,brenda
"1.14.99.7",2,cofactor_db_2010
"1.14.99.9",4,cofactor_db_2010
"1.14.99.9",22,cofactor_db_2010
"1.14.99.B1",4,brenda
"1.14.99.B1",22,brenda
"1.15.1.2",22,brenda
"1.16.1.1",2,brenda
"1.16.1.1",4,cofactor_db_2010
"1.16.1.10",3,brenda
"1.16.1.10",4,brenda
"1.16.1.2",4,cofactor_db_2010
"1.16.1.3",2,brenda
"1.16.1.3",2,cofactor_db_2010
"1.16.1.3",3,brenda
"1.16.1.3",4,cofactor_db_2010
"1.16.1.4",2,brenda
"1.16.1.4",2,cofactor_db_2010
"1.16.1.4",3,brenda
"1.16.1.4",4,cofactor_db_2010
"1.16.1.5",2,brenda
"1.16.1.5",2,cofactor_db_2010
"1.16.1.5",3,brenda
"1.16.1.5",4,cofactor_db_2010
"1.16.1.6",2,brenda
"1.16.1.6",2,cofactor_db_2010
"1.16.1.6",3,brenda
"1.16.1.6",4,cofactor_db_2010
"1.16.1.7",2,cofactor_db_2010
"1.16.1.7",4,cofactor_db_2010
"1.16.1.8",2,brenda
"1.16.1.8",2,cofactor_db_2010
"1.16.1.8",3,brenda
"1.16.1.8",3,cofactor_db_2010
"1.16.1.8",4,cofactor_db_2010
"1.16.1.8",18,cofactor_db_2010
"1.16.1.9",2,brenda
"1.16.1.9",4,brenda
"1.16.3.3",22,brenda
"1.16.5.1",12,brenda
"1.16.5.1",22,brenda
"1.16.8.1",2,cofactor_db_2010
"1.16.8.1",3,cofactor_db_2010
"1.16.9.1",22,brenda
"1.17.1.1",4,cofactor_db_2010
"1.17.1.1",7,brenda
"1.17.1.10",4,brenda
"1.17.1.11",3,brenda
"1.17.1.11",4,brenda
"1.17.1.2",4,cofactor_db_2010
"1.17.1.3",4,cofactor_db_2010
"1.17.1.4",2,brenda
"1.17.1.4",2,cofactor_db_2010
"1.17.1.4",3,brenda
"1.17.1.4",4,cofactor_db_2010
"1.17.1.4",15,brenda
"1.17.1.4",15,cofactor_db_2010
"1.17.1.4",22,brenda
"1.17.1.5",2,brenda
"1.17.1.5",2,cofactor_db_2010
"1.17.1.5",4,cofactor_db_2010
"1.17.1.5",15,brenda
"1.17.1.8",3,brenda
"1.17.1.8",4,brenda
"1.17.1.9",3,brenda
"1.17.1.9",4,brenda
"1.17.1.9",15,brenda
"1.17.2.1",15,brenda
"1.17.2.1",22,brenda
"1.17.2.2",22,brenda
"1.17.3.2",2,brenda
"1.17.3.2",2,cofactor_db_2010
"1.17.3.2",4,brenda
"1.17.3.2",15,brenda
"1.17.3.2",15,cofactor_db_2010
"1.17.3.3",2,cofactor_db_2010
"1.17.3.3",15,cofactor_db_2010
"1.17.4.1",3,brenda
"1.17.4.1",11,brenda
"1.17.4.2",11,cofactor_db_2010
"1.17.4.2",18,brenda
"1.17.4.2",28,brenda
"1.17.5.1",15,cofactor_db_2010
"1.17.5.2",14,cofactor_db_2010
"1.17.5.3",13,brenda
"1.17.5.3",15,brenda
"1.17.5.3",22,brenda
"1.17.7.2",2,brenda
"1.17.7.4",2,brenda
"1.17.7.4",4,brenda
"1.17.8.1",2,brenda
"1.17.9.1",2,brenda
"1.17.9.1",4,brenda
"1.17.9.1",13,brenda
"1.17.9.1",22,brenda
"1.17.98.2",18,brenda
"1.17.98.3",2,brenda
"1.17.98.3",15,brenda
"1.17.99.1",2,cofactor_db_2010
"1.17.99.1",4,brenda
"1.17.99.1",13,brenda
"1.17.99.1",22,cofactor_db_2010
"1.17.99.2",15,brenda
"1.17.99.2",15,cofactor_db_2010
"1.17.99.2",22,cofactor_db_2010
"1.17.99.3",2,brenda
"1.17.99.3",3,brenda
"1.17.99.3",6,brenda
"1.17.99.3",20,brenda
"1.17.99.5",2,cofactor_db_2010
"1.17.99.6",11,brenda
"1.17.99.7",15,brenda
"1.17.99.8",2,brenda
"1.18.1.1",2,brenda
"1.18.1.1",2,cofactor_db_2010
"1.18.1.1",3,brenda
"1.18.1.1",4,cofactor_db_2010
"1.18.1.2",2,brenda
"1.18.1.2",2,cofactor_db_2010
"1.18.1.2",3,brenda
"1.18.1.2",4,cofactor_db_2010
"1.18.1.3",2,brenda
"1.18.1.3",4,cofactor_db_2010
"1.18.1.4",2,brenda
"1.18.1.4",2,cofactor_db_2010
"1.18.1.4",3,brenda
"1.18.1.4",4,cofactor_db_2010
"1.18.1.5",2,brenda
"1.18.1.5",4,brenda
"1.18.1.6",2,brenda
"1.18.1.6",4,brenda
"1.18.1.7",2,brenda
"1.18.1.7",4,brenda
"1.18.1.8",2,brenda
"1.18.1.8",3,brenda
"1.18.1.8",4,brenda
"1.18.1.8",22,brenda
"1.19.1.1",2,brenda
"1.19.1.1",4,brenda
"1.2.1.10",4,cofactor_db_2010
"1.2.1.10",6,cofactor_db_2010
"1.2.1.10",11,brenda
"1.2.1.102",4,brenda
"1.2.1.11",4,cofactor_db_2010
"1.2.1.12",4,cofactor_db_2010
"1.2.1.13",4,cofactor_db_2010
"1.2.1.15",4,cofactor_db_2010
"1.2.1.16",4,cofactor_db_2010
"1.2.1.17",4,cofactor_db_2010
"1.2.1.17",6,cofactor_db_2010
"1.2.1.17",11,brenda
"1.2.1.18",4,cofactor_db_2010
"1.2.1.18",6,cofactor_db_2010
"1.2.1.19",4,cofactor_db_2010
"1.2.1.2",3,brenda
"1.2.1.2",4,cofactor_db_2010
"1.2.1.2",6,cofactor_db_2010
"1.2.1.2",15,cofactor_db_2010
"1.2.1.20",4,cofactor_db_2010
"1.2.1.21",4,cofactor_db_2010
"1.2.1.22",4,cofactor_db_2010
"1.2.1.23",4,cofactor_db_2010
"1.2.1.24",4,cofactor_db_2010
"1.2.1.25",4,cofactor_db_2010
"1.2.1.25",6,cofactor_db_2010
"1.2.1.25",11,brenda
"1.2.1.26",4,cofactor_db_2010
"1.2.1.27",4,cofactor_db_2010
"1.2.1.27",6,cofactor_db_2010
"1.2.1.27",11,brenda
"1.2.1.28",4,cofactor_db_2010
"1.2.1.29",4,cofactor_db_2010
"1.2.1.3",4,cofactor_db_2010
"1.2.1.30",4,cofactor_db_2010
"1.2.1.31",4,cofactor_db_2010
"1.2.1.32",4,cofactor_db_2010
"1.2.1.33",4,cofactor_db_2010
"1.2.1.36",2,brenda
"1.2.1.36",2,cofactor_db_2010
"1.2.1.36",4,cofactor_db_2010
"1.2.1.38",4,cofactor_db_2010
"1.2.1.39",4,cofactor_db_2010
"1.2.1.4",4,cofactor_db_2010
"1.2.1.40",4,cofactor_db_2010
"1.2.1.41",4,cofactor_db_2010
"1.2.1.42",4,cofactor_db_2010
"1.2.1.42",6,cofactor_db_2010
"1.2.1.43",4,cofactor_db_2010
"1.2.1.44",4,cofactor_db_2010
"1.2.1.44",6,cofactor_db_2010
"1.2.1.44",11,brenda
"1.2.1.45",4,cofactor_db_2010
"1.2.1.46",4,cofactor_db_2010
"1.2.1.46",8,brenda
"1.2.1.47",4,cofactor_db_2010
"1.2.1.48",4,cofactor_db_2010
"1.2.1.49",4,cofactor_db_2010
"1.2.1.5",4,cofactor_db_2010
"1.2.1.50",4,cofactor_db_2010
"1.2.1.50",6,cofactor_db_2010
"1.2.1.51",1,brenda
"1.2.1.51",2,brenda
"1.2.1.51",4,cofactor_db_2010
"1.2.1.51",6,cofactor_db_2010
"1.2.1.52",4,cofactor_db_2010
"1.2.1.52",6,cofactor_db_2010
"1.2.1.52",11,brenda
"1.2.1.53",4,cofactor_db_2010
"1.2.1.54",4,cofactor_db_2010
"1.2.1.57",4,cofactor_db_2010
"1.2.1.57",6,cofactor_db_2010
"1.2.1.58",1,brenda
"1.2.1.58",1,cofactor_db_2010
"1.2.1.58",2,cofactor_db_2010
"1.2.1.58",4,cofactor_db_2010
"1.2.1.58",6,cofactor_db_2010
"1.2.1.59",4,cofactor_db_2010
"1.2.1.60",4,cofactor_db_2010
"1.2.1.61",4,cofactor_db_2010
"1.2.1.62",4,cofactor_db_2010
"1.2.1.63",4,cofactor_db_2010
"1.2.1.64",4,cofactor_db_2010
"1.2.1.65",4,cofactor_db_2010
"1.2.1.66",4,cofactor_db_2010
"1.2.1.67",4,cofactor_db_2010
"1.2.1.68",4,cofactor_db_2010
"1.2.1.69",4,cofactor_db_2010
"1.2.1.7",4,cofactor_db_2010
"1.2.1.70",4,cofactor_db_2010
"1.2.1.70",22,brenda
"1.2.1.71",4,cofactor_db_2010
"1.2.1.72",4,cofactor_db_2010
"1.2.1.73",4,cofactor_db_2010
"1.2.1.74",4,cofactor_db_2010
"1.2.1.75",4,cofactor_db_2010
"1.2.1.75",6,brenda
"1.2.1.75",20,brenda
"1.2.1.76",4,cofactor_db_2010
"1.2.1.77",4,cofactor_db_2010
"1.2.1.78",4,cofactor_db_2010
"1.2.1.79",4,cofactor_db_2010
"1.2.1.8",4,cofactor_db_2010
"1.2.1.80",4,brenda
"1.2.1.81",4,brenda
"1.2.1.83",4,brenda
"1.2.1.85",4,brenda
"1.2.1.87",4,brenda
"1.2.1.88",2,brenda
"1.2.1.88",4,brenda
"1.2.1.89",4,brenda
"1.2.1.9",4,cofactor_db_2010
"1.2.1.90",4,brenda
"1.2.1.91",4,brenda
"1.2.1.92",4,brenda
"1.2.1.93",3,brenda
"1.2.1.93",4,brenda
"1.2.1.94",4,brenda
"1.2.1.96",4,brenda
"1.2.1.97",4,brenda
"1.2.1.98",4,brenda
"1.2.1.99",4,brenda
"1.2.1.B29",4,brenda
"1.2.1.B8",4,brenda
"1.2.2.1",22,brenda
"1.2.2.2",1,cofactor_db_2010
"1.2.2.2",2,cofactor_db_2010
"1.2.2.4",2,cofactor_db_2010
"1.2.2.4",12,brenda
"1.2.2.4",15,cofactor_db_2010
"1.2.3.1",2,brenda
"1.2.3.1",2,cofactor_db_2010
"1.2.3.1",4,brenda
"1.2.3.1",15,brenda
"1.2.3.1",15,cofactor_db_2010
"1.2.3.13",1,brenda
"1.2.3.13",2,brenda
"1.2.3.3",1,brenda
"1.2.3.3",1,cofactor_db_2010
"1.2.3.3",2,cofactor_db_2010
"1.2.3.4",2,cofactor_db_2010
"1.2.3.6",2,cofactor_db_2010
"1.2.3.6",6,cofactor_db_2010
"1.2.3.7",2,cofactor_db_2010
"1.2.3.7",22,brenda
"1.2.3.7",22,cofactor_db_2010
"1.2.3.8",15,brenda
"1.2.4.1",1,brenda
"1.2.4.1",1,cofactor_db_2010
"1.2.4.1",4,brenda
"1.2.4.1 ",28,cofactor_db_2010
"1.2.4.2",1,brenda
"1.2.4.2",1,cofactor_db_2010
"1.2.4.2",2,brenda
"1.2.4.2",4,brenda
"1.2.4.2",28,brenda
"1.2.4.2",28,cofactor_db_2010
"1.2.4.4",1,brenda
"1.2.4.4",1,cofactor_db_2010
"1.2.4.4",2,brenda
"1.2.4.4",4,brenda
"1.2.4.4",11,brenda
"1.2.4.4",28,cofactor_db_2010
"1.2.5.1",1,brenda
"1.2.5.1",2,cofactor_db_2010
"1.2.5.1",14,cofactor_db_2010
"1.2.5.2",22,brenda
"1.2.5.3",2,brenda
"1.2.5.3",4,brenda
"1.2.5.3",14,brenda
"1.2.5.3",15,brenda
"1.2.7.1",1,brenda
"1.2.7.1",1,cofactor_db_2010
"1.2.7.1",2,brenda
"1.2.7.1",3,brenda
"1.2.7.1",6,cofactor_db_2010
"1.2.7.1",11,brenda
"1.2.7.10",1,brenda
"1.2.7.11",1,brenda
"1.2.7.2",6,cofactor_db_2010
"1.2.7.3",1,cofactor_db_2010
"1.2.7.3",6,cofactor_db_2010
"1.2.7.4",2,brenda
"1.2.7.4",15,brenda
"1.2.7.5",15,cofactor_db_2010
"1.2.7.6",15,cofactor_db_2010
"1.2.7.7",6,cofactor_db_2010
"1.2.7.7",11,brenda
"1.2.7.7",15,cofactor_db_2010
"1.2.7.8",1,cofactor_db_2010
"1.2.7.8",6,cofactor_db_2010
"1.2.98.1",4,brenda
"1.2.99.2",2,cofactor_db_2010
"1.2.99.3",25,cofactor_db_2010
"1.2.99.6",2,brenda
"1.2.99.6",15,brenda
"1.2.99.8",2,brenda
"1.2.99.8",15,brenda
"1.2.99.9",2,brenda
"1.2.99.9",15,brenda
"1.20.1.1",4,cofactor_db_2010
"1.20.2.1",22,brenda
"1.20.4.1",8,brenda
"1.20.4.2",8,cofactor_db_2010
"1.20.9.1",15,brenda
"1.20.98.1",15,cofactor_db_2010
"1.20.99.1",22,brenda
"1.21.1.1",2,brenda
"1.21.1.1",3,brenda
"1.21.1.1",4,brenda
"1.21.1.2",4,brenda
"1.21.1.2",11,brenda
"1.21.3.3",2,cofactor_db_2010
"1.21.3.7",2,brenda
"1.21.3.8",2,brenda
"1.21.4.1",4,brenda
"1.21.4.3",4,brenda
"1.21.4.4",4,brenda
"1.21.98.2",2,brenda
"1.21.98.2",22,brenda
"1.21.98.3",11,brenda
"1.21.98.3",18,brenda
"1.21.99.1",2,cofactor_db_2010
"1.21.99.4",8,brenda
"1.21.99.5",11,brenda
"1.21.99.5",13,brenda
"1.22.1.1",2,cofactor_db_2010
"1.22.1.1",3,cofactor_db_2010
"1.22.1.1",4,cofactor_db_2010
"1.23.5.1",12,brenda
"1.3.1.1",4,cofactor_db_2010
"1.3.1.10",2,brenda
"1.3.1.10",3,brenda
"1.3.1.10",4,brenda
"1.3.1.10",5,cofactor_db_2010
"1.3.1.100",3,brenda
"1.3.1.100",4,brenda
"1.3.1.101",2,brenda
"1.3.1.101",4,brenda
"1.3.1.102",4,brenda
"1.3.1.105",2,brenda
"1.3.1.105",4,brenda
"1.3.1.106",4,brenda
"1.3.1.107",4,brenda
"1.3.1.108",2,brenda
"1.3.1.108",3,brenda
"1.3.1.109",2,brenda
"1.3.1.109",4,brenda
"1.3.1.11",4,cofactor_db_2010
"1.3.1.110",2,brenda
"1.3.1.111",4,brenda
"1.3.1.112",4,brenda
"1.3.1.114",2,brenda
"1.3.1.115",2,brenda
"1.3.1.116",2,brenda
"1.3.1.116",3,brenda
"1.3.1.116",4,brenda
"1.3.1.117",4,brenda
"1.3.1.118",4,brenda
"1.3.1.119",4,brenda
"1.3.1.12",4,cofactor_db_2010
"1.3.1.120",4,brenda
"1.3.1.13",4,cofactor_db_2010
"1.3.1.14",2,brenda
"1.3.1.14",2,cofactor_db_2010
"1.3.1.14",3,brenda
"1.3.1.14",3,cofactor_db_2010
"1.3.1.14",4,cofactor_db_2010
"1.3.1.15",2,brenda
"1.3.1.15",2,cofactor_db_2010
"1.3.1.15",3,brenda
"1.3.1.15",4,cofactor_db_2010
"1.3.1.16",4,cofactor_db_2010
"1.3.1.17",4,cofactor_db_2010
"1.3.1.18",4,cofactor_db_2010
"1.3.1.19",4,cofactor_db_2010
"1.3.1.2",2,brenda
"1.3.1.2",3,brenda
"1.3.1.2",4,cofactor_db_2010
"1.3.1.20",4,cofactor_db_2010
"1.3.1.21",4,cofactor_db_2010
"1.3.1.22",4,cofactor_db_2010
"1.3.1.22",14,brenda
"1.3.1.24",4,cofactor_db_2010
"1.3.1.25",4,cofactor_db_2010
"1.3.1.25",11,brenda
"1.3.1.26",4,cofactor_db_2010
"1.3.1.27",2,brenda
"1.3.1.27",4,cofactor_db_2010
"1.3.1.28",4,cofactor_db_2010
"1.3.1.29",4,cofactor_db_2010
"1.3.1.3",4,cofactor_db_2010
"1.3.1.30",4,cofactor_db_2010
"1.3.1.31",2,brenda
"1.3.1.31",2,cofactor_db_2010
"1.3.1.31",3,brenda
"1.3.1.31",4,cofactor_db_2010
"1.3.1.32",4,cofactor_db_2010
"1.3.1.33",4,cofactor_db_2010
"1.3.1.34",2,brenda
"1.3.1.34",2,cofactor_db_2010
"1.3.1.34",3,brenda
"1.3.1.34",3,cofactor_db_2010
