,Channel,B,T,Isotope,G,sigma
534,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.1,H,2.09241342616225e-15,0.0327142347892864
535,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.1,T,6.45037860777889e-14,1.74509609873418
536,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.1,H,2.38377283293238e-15,0.0372695487258001
537,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.1,T,7.03261970244558e-14,1.90261656762576
538,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.1,H,2.62078362621505e-15,0.0409751389509906
539,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.1,T,5.77780410536495e-14,1.56313668028156
540,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.1,H,2.71921187638573e-15,0.0425140341070440
541,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.1,T,3.71238604844566e-14,1.00435506255787
542,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,0.1,H,2.56831577554174e-15,0.0401548203827981
543,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,0.1,T,2.07612194561120e-14,0.561677465476724
544,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,0.1,H,2.11036329384871e-15,0.0329948754019823
545,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,0.1,T,1.07650642413652e-14,0.291239828737713
546,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.1,H,1.46510532566808e-15,0.0229064672476551
547,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.1,T,5.43544026112123e-15,0.147051299952322
548,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.1,H,8.70979045603983e-16,0.0136174871744623
549,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.1,T,2.71477896803840e-15,0.0734460792787594
550,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.1,H,1.51710290520485e-16,0.00237194332725197
551,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.1,T,6.32545118720224e-16,0.0171129802771703
552,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.1,H,1.52549122097876e-16,0.00238505819873402
553,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.1,T,6.38284229980009e-16,0.0172682471425535
554,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.1,H,1.53717824014354e-16,0.00240333049063212
555,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.1,T,6.47007686198095e-16,0.0175042529701076
556,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.1,H,1.55273353824149e-16,0.00242765071663674
557,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.1,T,6.58591792355628e-16,0.0178176512943309
558,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.1,H,1.57233865524907e-16,0.00245830270886918
559,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.1,T,6.75099932595189e-16,0.0182642652511407
560,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.1,H,1.59605783742138e-16,0.00249538691435614
561,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.1,T,6.98351018133478e-16,0.0188933039654771
562,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.1,H,1.62249378273825e-16,0.00253671869473756
563,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.1,T,7.28285238312964e-16,0.0197031493099174
564,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.1,H,1.63274079425733e-16,0.00255273957935492
565,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.1,T,7.63939228593484e-16,0.0206677382608327
566,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.1,H,1.60481299378344e-16,0.00250907532971728
567,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.1,T,7.97286000810326e-16,0.0215699073525944
568,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.1,H,1.49139898611767e-16,0.00233175604717103
569,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.1,T,8.08806555926197e-16,0.0218815863564239
570,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.1,H,1.26435835764492e-16,0.00197678506802819
571,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.1,T,7.72275135613239e-16,0.0208932592682670
572,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.1,H,9.52136877719069e-17,0.00148863647020129
573,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.1,T,6.76552545226208e-16,0.0183035644735508
574,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.1,H,6.42401080736208e-17,0.00100437416054250
575,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.1,T,5.44636708686016e-16,0.0147346916103374
576,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.1,H,4.00327616039240e-17,0.000625899808326285
577,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.1,T,4.13518150239119e-16,0.0111873884405453
578,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.1,H,2.37838731458223e-17,0.000371853478171431
579,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.1,T,3.04591260717428e-16,0.00824046235279108
580,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.1,H,1.37408143705730e-17,0.000214833369875380
581,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.1,T,2.21235223513150e-16,0.00598533433355045
582,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.1,H,7.79172709854965e-18,0.000121821235960772
583,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.1,T,1.59138494285010e-16,0.00430535914900086
584,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.1,H,4.34820351468249e-18,6.79828130102492e-5
585,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.1,T,1.12487165056095e-16,0.00304324637100104
586,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.1,H,2.38833408379694e-18,3.73408624680320e-5
587,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.1,T,7.59044342732890e-17,0.00205353112090505
588,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.1,H,1.28765039423196e-18,2.01320144464390e-5
589,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.1,T,4.56492455533069e-17,0.00123500224047570
590,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.1,H,6.76912901602123e-19,1.05833232180722e-5
591,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.1,T,2.19298861408680e-17,0.000593294767286401
592,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,0.1,H,3.42113860328282e-19,5.34884407235718e-6
593,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,0.1,T,7.90755225334583e-18,0.000213932226725559
594,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,0.1,H,1.62277247386322e-19,2.53715441966562e-6
595,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,0.1,T,2.27787191195191e-18,6.16259235104375e-5
596,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,0.1,H,6.94288424981422e-20,1.08549841357044e-6
597,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,0.1,T,5.80375528797120e-19,1.57015755615218e-5
598,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.1,H,2.56442583028132e-20,4.00940022954280e-7
599,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.1,T,1.40621739811912e-19,3.80440381045294e-6
600,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,0.1,H,7.68847836802032e-17,0.00120206974089767
601,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,0.1,T,3.18988468935609e-16,0.00862996680550509
602,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220691,0.1,H,7.78222920347133e-17,0.00121672739317751
603,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220691,0.1,T,3.23257237820226e-16,0.00874545478504724
604,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318843,0.1,H,7.92044435217108e-17,0.00123833690289230
605,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318843,0.1,T,3.29602316919527e-16,0.00891711560459973
606,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683794,0.1,H,8.12524127065608e-17,0.00127035626575659
607,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683794,0.1,T,3.39078290783747e-16,0.00917348016903342
608,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612777,0.1,H,8.42880941303148e-17,0.00131781820305849
609,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612777,0.1,T,3.53362782126158e-16,0.00955993516074479
610,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579608,0.1,H,8.87907835555563e-17,0.00138821635535421
611,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579608,0.1,T,3.74950332310701e-16,0.0101439683144397
612,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,0.1,H,9.54970054573979e-17,0.00149306605432039
613,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,0.1,T,4.08126780357664e-16,0.0110415294279346
614,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622069,0.1,H,1.05701020728484e-16,0.00165260266749536
615,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622069,0.1,T,4.60350507338018e-16,0.0124543987764852
616,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318832,0.1,H,1.20917764999590e-16,0.00189051174348831
617,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318832,0.1,T,5.43338141292200e-16,0.0146995599532566
618,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168379,0.1,H,1.43158001670509e-16,0.00223823094425648
619,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168379,0.1,T,6.77285029547997e-16,0.0183233812255596
620,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127774,0.1,H,1.74170143553464e-16,0.00272309616170945
621,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127774,0.1,T,8.96867923507937e-16,0.0242640131620500
622,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,0.1,H,2.15943135016116e-16,0.00337620392400598
623,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,0.1,T,1.25891473841143e-15,0.0340588875820613
624,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,0.1,H,2.70046571620179e-16,0.00422209437081835
625,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,0.1,T,1.85735433972627e-15,0.0502491715496279
626,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,0.1,H,3.38268513798753e-16,0.00528872327230864
627,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,0.1,T,2.84467083880871e-15,0.0769601954372310
628,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,0.1,H,4.22232433086009e-16,0.00660147310226456
629,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,0.1,T,4.45404926998562e-15,0.120500585736907
630,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,0.1,H,5.23006901635734e-16,0.00817705065480777
631,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,0.1,T,7.03347351628871e-15,0.190284755983526
632,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,0.1,H,6.40397331529559e-16,0.0100124136082015
633,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,0.1,T,1.10704203858926e-14,0.299500984383626
634,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,0.1,H,7.73195239173846e-16,0.0120886676963667
635,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,0.1,T,1.71305436103265e-14,0.463452560560166
636,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,0.1,H,9.18587508875220e-16,0.0143618307281495
637,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,0.1,T,2.52825091945608e-14,0.683997185970319
638,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,0.1,H,1.07045459009400e-15,0.0167362254293282
639,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,0.1,T,3.32225970651390e-14,0.898809636666510
640,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,0.1,H,1.21534652518932e-15,0.0190015658847640
641,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,0.1,T,3.47789401370169e-14,0.940915199582626
642,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,0.1,H,1.32582762926057e-15,0.0207289036723997
643,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,0.1,T,2.71601845689017e-14,0.734796126151906
644,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,0.1,H,1.35737236415774e-15,0.0212220958164038
645,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,0.1,T,1.68753812038670e-14,0.456549354606969
646,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,0.1,H,1.25329286770939e-15,0.0195948451779834
647,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,0.1,T,9.23795390172209e-15,0.249925132995140
648,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,0.1,H,9.98110476030535e-16,0.0156051476492377
649,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,0.1,T,4.81227803539909e-15,0.130192166014436
650,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,0.1,H,3.01587739046168e-17,0.000471523073851722
651,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,0.1,T,9.62325328569832e-17,0.00260349086265274
652,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,0.1,H,2.97684416265708e-17,0.000465420349777133
653,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,0.1,T,9.50687111576465e-17,0.00257200463788005
654,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,0.1,H,2.92254997778820e-17,0.000456931622409563
655,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,0.1,T,9.33536843012047e-17,0.00252560601760694
656,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,0.1,H,2.84842313325888e-17,0.000445342120230880
657,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,0.1,T,9.09589060082308e-17,0.00246081728952574
658,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,0.1,H,2.74462153952129e-17,0.000429113063073366
659,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,0.1,T,8.76626785290450e-17,0.00237164060604346
660,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,0.1,H,2.58876529934532e-17,0.000404745423434178
661,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,0.1,T,8.28484513572452e-17,0.00224139570777042
662,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,0.1,H,2.37014913975351e-17,0.000370565465094225
663,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,0.1,T,7.61640755476923e-17,0.00206055549889250
664,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,0.1,H,2.04902414574369e-17,0.000320358568505850
665,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,0.1,T,6.68031276337923e-17,0.00180730286554629
666,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,0.1,H,1.60880614242312e-17,0.000251531849373609
667,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,0.1,T,5.40320609207775e-17,0.00146179231410859
668,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,0.1,H,1.07336544012745e-17,0.000167817356665692
669,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,0.1,T,3.81017347064592e-17,0.00103081063351942
670,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,0.1,H,5.68947538150025e-18,8.89531825455946e-5
671,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,0.1,T,2.18739637867017e-17,0.000591781834666136
672,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,0.1,H,2.31973551980121e-18,3.62683452012697e-5
673,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,0.1,T,9.74158421432511e-18,0.000263550430782589
674,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.1,H,7.47670545562035e-19,1.16895970302637e-5
675,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.1,T,3.38678089674262e-18,9.16265306201635e-5
676,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,0.1,H,2.02876457756948e-19,3.17191047873007e-6
677,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,0.1,T,9.73403725332441e-19,2.63346254051261e-5
678,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,0.1,H,4.97474618495358e-20,7.77786132878017e-7
679,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,0.1,T,2.47697884622271e-19,6.70125954463744e-6
680,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,0.1,H,1.15053572276641e-20,1.79882690951166e-7
681,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,0.1,T,5.86847441246479e-20,1.58766677515075e-6
682,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,0.1,H,2.58568114981910e-21,4.04263226223700e-8
683,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,0.1,T,1.33874065822548e-20,3.62185112214765e-7
684,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,0.1,H,5.73718122425242e-22,8.96990485972561e-9
685,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,0.1,T,2.99102467091572e-21,8.09196762208353e-8
686,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.1,H,1.26675520016199e-22,1.98053245694646e-9
687,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.1,T,6.61242434201547e-22,1.78893621972983e-8
688,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,0.1,H,2.79553729412235e-23,4.37073583349457e-10
689,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,0.1,T,1.45627190902216e-22,3.93982211224934e-9
690,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,0.1,H,6.19160263382871e-24,9.68037863609703e-11
691,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,0.1,T,3.20899227910904e-23,8.68166079489958e-10
692,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,0.1,H,1.38540685129386e-24,2.16604063256468e-11
693,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,0.1,T,7.10067504203592e-24,1.92102837177535e-10
694,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,0.1,H,3.13525499421161e-25,4.90187391853257e-12
695,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,0.1,T,1.58299268985880e-24,4.28265460893394e-11
696,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,0.1,H,7.22526586432303e-26,1.12964790296729e-12
