,Channel,B,T,Isotope,G,sigma
865,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,100.0,T,4.88046092817649e-11,41.7537014341071
866,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,100.0,H,4.43224162834458e-11,21.9135478579539
867,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,100.0,T,4.52409534759327e-11,38.7048947185038
868,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,100.0,H,3.76859966638887e-11,18.6324203578509
869,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,100.0,T,3.90867495482912e-11,33.4398019917936
870,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,100.0,H,2.84970712545857e-11,14.0893025947713
871,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,100.0,T,3.02287685993868e-11,25.8615527794235
872,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,100.0,H,1.86835482694511e-11,9.23737610649911
873,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,100.0,T,2.03173585475019e-11,17.3820656533575
874,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,100.0,H,1.07296174906482e-11,5.30485488144917
875,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,100.0,T,1.19059271085812e-11,10.1858519738971
876,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,100.0,H,5.59937871922087e-12,2.76840172146219
877,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,100.0,T,6.29442163357730e-12,5.38505287628577
878,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,100.0,H,2.75113671353176e-12,1.36019583522276
879,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,100.0,T,3.12429961587997e-12,2.67292526816496
880,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,100.0,H,1.32143904171712e-12,0.653335718360920
881,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,100.0,T,1.49930804665714e-12,1.28269975846865
882,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,100.0,H,6.23686697157885e-13,0.308358375570854
883,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,100.0,T,7.07648550982481e-13,0.605413028663274
884,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,100.0,H,2.92642951781778e-13,0.144686275408637
885,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,100.0,T,3.31463926825912e-13,0.283576613777685
886,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,100.0,H,1.37231727970404e-13,0.0678490545117762
887,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,100.0,T,1.54773083233055e-13,0.132412679917996
888,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,100.0,H,6.43888281172017e-14,0.0318346287224161
889,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,100.0,T,7.21848914740064e-14,0.0617561835042744
890,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,100.0,H,3.03088771475800e-14,0.0149850817168198
891,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,100.0,T,3.36878626208752e-14,0.0288209039786492
892,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,100.0,H,1.43333361636968e-14,0.00708657772578669
893,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,100.0,T,1.57307202640306e-14,0.0134580689593432
894,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,100.0,H,6.81575943807765e-15,0.00336979531258994
895,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,100.0,T,7.34556487226617e-15,0.00628433516946650
896,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,100.0,H,3.27082569780922e-15,0.00161713646218197
897,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,100.0,T,3.42288339750767e-15,0.00292837200269723
898,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,100.0,H,1.57223028413236e-15,0.000777329993805574
899,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,100.0,T,1.58427941298836e-15,0.00135539512705072
